HBA,HBD,HBA_Ratio,HBD_Ratio,Temperature_C,ln_gamma_b_sitosterol,ln_gamma_cellobiose,ln_gamma_gallic_acid,ln_gamma_glucose,ln_gamma_lignin,ln_gamma_lupeol,ln_gamma_oxalic_acid,ln_gamma_palmitic_acid,ln_gamma_phytol,ln_gamma_quercetin,ln_gamma_squalene,ln_gamma_sucrose,C_inf_b_sitosterol,C_inf_cellobiose,C_inf_gallic_acid,C_inf_glucose,C_inf_lignin,C_inf_lupeol,C_inf_oxalic_acid,C_inf_palmitic_acid,C_inf_phytol,C_inf_quercetin,C_inf_squalene,C_inf_sucrose,S_inf_b_sitosterol_vs_quercetin,S_inf_cellobiose_vs_quercetin,S_inf_gallic_acid_vs_quercetin,S_inf_glucose_vs_quercetin,S_inf_lignin_vs_quercetin,S_inf_lupeol_vs_quercetin,S_inf_oxalic_acid_vs_quercetin,S_inf_palmitic_acid_vs_quercetin,S_inf_phytol_vs_quercetin,S_inf_squalene_vs_quercetin,S_inf_sucrose_vs_quercetin
L-proline,sucrose,1,2,100,9.43425707628914,-0.217745083789427,-3.52831105798594,-0.0617736534261223,2.25382749792157,9.36681355879043,-3.75631683462102,5.93753055619506,7.69457447492047,-2.54801146168602,13.1791169444097,-0.157394727676532,7.99381716645614E-05,1.24327009751839,34.0663828545123,1.06372154774938,0.104996580300508,8.5515444681054E-05,42.7905307786801,0.00263853733219873,0.000455290684977399,12.781661670791,1.88965375439271E-06,1.17045753471161,159894.345900551,10.2806797141696,0.375198673876762,12.0159845382792,121.734075854747,149466.119464883,0.298703041027931,4844.22240868576,28073.6287662585,6764023.11327069,10.9202267418786
L-proline,sucrose,1,1,0,11.9325723190025,-1.87540696813875,-10.5688227547731,-1.01792704505584,3.90942582944487,11.3192401618362,-10.5127839794045,6.7336959422952,9.78960702994144,-8.63909300648281,16.5278682198503,-1.42444314404418,6.57278894225716E-06,6.52347342602296,38902.848563271,2.76745201045831,0.0200520110313304,1.2137142707732E-05,36782.7395222555,0.00119012618186995,5.60309114163619E-05,5648.20461555166,6.63801202012951E-08,4.15554315938523,859331505.266928,865.82779551462,0.145187430333424,2040.94040084774,281677.713358854,465365263.601411,0.153555844097316,4745887.20221001,100805153.312253,85088797646.3992,1359.19767859835
L-proline,sucrose,1,1,5,11.8236001640059,-1.7799511348961,-10.0880957971654,-0.956819992515343,3.88712864400173,11.2444413155174,-10.0486916720804,6.71675950726789,9.69787644884201,-8.23624718545842,16.3873802479743,-1.35634322175557,7.32952267172121E-06,5.9295666626207,24054.9433031981,2.6034044504253,0.0205041362683686,1.30798024466373E-05,23125.51129246,0.00121045433392366,6.1413771965996E-05,3775.34551806305,7.63925813700958E-08,3.88197180517036,515087501.213293,636.698385037543,0.156946764350142,1450.15712692905,184126.045040347,288639337.900219,0.163254575015342,3118949.15178283,61473923.4736048,49420316087.6684,972.532956842887
L-proline,sucrose,1,1,10,11.7161873069732,-1.68948607136046,-9.63379877573368,-0.899280374305066,3.86341375817127,11.1699504732683,-9.61019033601232,6.69763306807705,9.60737041741581,-7.85534053468045,16.2471180634365,-1.29165624871332,8.16064533476007E-06,5.41669619436661,15272.3422543657,2.45783375427252,0.0209962010884904,1.40913352145461E-05,14916.0088707508,0.00123382883808221,6.72313825364748E-05,2579.47336420954,8.78954265781487E-08,3.63880833922053,316086934.108303,476.207871302106,0.168898347172136,1049.49057670218,122854.28937064,183053864.302853,0.172933214679678,2090624.95914662,38367102.7858175,29347071453.3265,708.878600833945
L-proline,sucrose,1,1,15,11.610330862782,-1.6036845406457,-9.20408416967508,-0.845066165750078,3.83838605753293,11.0957898602597,-9.1955108101,6.6765446241681,9.51810479611124,-7.49485558922296,16.1071145797661,-1.2301404072301,9.07188159481465E-06,4.97131573579998,9937.63326984904,2.32813185206445,0.021528318789514,1.51760829381569E-05,9852.79854542941,0.00126012466281841,7.35088466714793E-05,1798.76498548713,1.01104158445179E-07,3.42170993537736,198279151.539552,361.828755420554,0.181005369854471,772.621612428046,83553.4350393988,118526301.735248,0.182563865199655,1427450.02820911,24470047.714475,17791206743.1179,525.691838133191
L-proline,sucrose,1,1,20,11.5060181705638,-1.52225048617574,-8.79726553418721,-0.793957570957249,3.81214282389714,11.0219701055962,-8.80303591032215,6.65369791816914,9.43008667184845,-7.15340705352346,15.9673955431003,-1.17157852287276,1.0069312047847E-05,4.58252651187389,6616.12767338393,2.21213380194794,0.0221007701224226,1.63387641371176E-05,6654.41558018792,0.00128924575433148,8.02722422912774E-05,1278.45430568244,1.16264793681488E-07,3.22708264389232,126965407.329471,278.984595587131,0.193233016168286,577.928109301831,57846.5953268014,78246695.708038,0.192121199867463,991629.641895049,15926480.5515638,10996057062.5087,396.164104474389
L-proline,sucrose,1,1,25,11.4032285485555,-1.44491628214908,-8.41180237473319,-0.745755083342209,3.78477529978165,10.9484923882322,-8.43128584202202,6.62927499745869,9.34331568197352,-6.8297293663289,15.827981586345,-1.1157761072078,1.11593979616437E-05,4.24149703893961,4499.86364745232,2.10803257446548,0.0227139660364861,1.75845059353712E-05,4588.39625410015,0.00132112055465447,8.75486707611067E-05,924.940458571635,1.33657993580436E-07,3.05193588970698,82884440.6974979,218.069339688346,0.205548552364538,438.769528410236,40721.2222245062,52599741.0431146,0.201582515403964,700118.13480076,10564871.5226701,6920203077.97751,303.066804807764
L-proline,sucrose,1,1,30,11.3019307260159,-1.37143601111531,-8.0462810053504,-0.700274740393415,3.75636602342594,10.8753471803626,-8.07890053236245,6.60343648615354,9.25778157025769,-6.52266023511435,15.6888852443569,-1.06255599336441,1.23490585814814E-05,3.94100596235302,3122.16204935211,2.01430604268985,0.0233685068684177,1.8918936990326E-05,3225.68475028729,0.00135570117502012,9.5366654871587E-05,680.385966617554,1.53604419423726E-07,2.89375797088007,55096180.9864482,172.642714351876,0.217921413386837,337.776858232021,29115.5087677891,35963223.883322,0.210927607403965,501870.160736165,7134422.06328519,4429468690.87585,235.12193260953
L-proline,sucrose,1,1,35,11.2020898477351,-1.30158869921606,-7.69940974108633,-0.657350454403251,3.72699521596613,10.8025202549777,-7.74463423719805,6.57632640470309,9.17347023656553,-6.23113771597339,15.550118808913,-1.01176124637912,1.36456489179896E-05,3.67513070940029,2207.04487942523,1.92967279910786,0.0240650375477086,2.03481561923779E-05,2309.14876868314,0.00139295706767916,0.000103755827001001,508.333493763352,1.76469318435042E-07,2.75044095577607,37252423.5980596,138.317119568872,0.230323134115758,263.429890289364,21123.3202007513,24981796.3336534,0.22013891034541,364931.199645872,4899324.77487216,2880577191.95231,184.818907926682
L-proline,sucrose,1,1,40,11.1036622993242,-1.23516971557375,-7.3699993134623,-0.616827948886235,3.69673550878733,10.7299892770401,-7.42733794668492,6.54807087988669,9.09035907364592,-5.95418300577145,15.4116882029555,-0.963248097713902,1.50570791894765E-05,3.43896211660979,1587.63269307438,1.85304076938182,0.0248043680868279,2.18788689069819E-05,1681.3258316917,0.0014328771258757,0.00011274757657028,385.361943548595,2.02669714936684E-07,2.62019331057628,25593406.177868,112.057629738735,0.242727392317904,207.961934737763,15536.0516421798,17613430.8033456,0.229201226963162,268942.770171646,3417917.75283422,1901428359.2839,147.073859777101
L-proline,sucrose,1,1,45,11.00660015038,-1.17199203769331,-7.05695724926027,-0.578565697805482,3.66565577519514,10.6577277208956,-7.12595369125859,6.51878149202464,9.00842082252194,-5.69089644800508,15.2735874978079,-0.916887093016118,1.65918300340342E-05,3.22841736633743,1160.90743433021,1.78347854817081,0.0255873862075125,2.35183939690152E-05,1243.83383504015,0.00147546587437647,0.000122374955283162,296.158992814829,2.32683308755443E-07,2.50149134750156,17849688.2024061,91.7350389397807,0.25510991148549,166.056941429757,11574.4136744954,12592653.7843107,0.238101733906659,200722.360278231,2420094.79905058,1272798613.69901,118.39297110127
L-proline,sucrose,1,1,50,10.9108511735351,-1.11188341355264,-6.75927753014781,-0.542432952661703,3.63382072998015,10.5857053315289,-6.8395050259824,6.4885563457676,8.92762354516442,-5.44044889989663,15.1358398769612,-0.872560761545569,1.82590232852538E-05,3.04007873134842,862.019187888867,1.72018690851324,0.0264150665232424,2.52747336415448E-05,934.026701343488,0.00152074285096476,0.000132672941442067,230.545652154781,2.6704734372012E-07,2.3930309958188,12626395.6484996,75.8354215558501,0.267448399518113,134.023605815046,8727.80887952435,9121585.82655948,0.246829830264133,151600.681212161,1737699.10916954,863313781.530835,96.3404371099245
L-proline,sucrose,1,1,55,10.8163606746223,-1.05468545400167,-6.47603348702209,-0.50830913654917,3.60129219284852,10.5138899406885,-6.56709036340006,6.45748198981644,8.84793220982778,-5.20207606698494,14.9984372562083,-0.830162865268536,2.0068469129499E-05,2.87107192766994,649.390017079993,1.66247779413796,0.02728843773079,2.71566137552481E-05,711.297212890636,0.00156874084679047,0.000143678526365507,181.648966108857,3.06380741181163E-07,2.29369227265356,9051461.02259728,63.2686922115104,0.279722449269622,109.263995434626,6656.62753950546,6688940.22450619,0.255377024986018,115792.845249423,1264273.58843281,592886372.062947,79.1950028670188
L-proline,sucrose,1,1,60,10.7230685827042,-1.00024896451697,-6.2063661902632,-0.476080568332317,3.56812606337399,10.4422455016393,-6.3078725555967,6.42563272066579,8.7693061085567,-4.97506847811552,14.8613780945353,-0.78959449262602,2.20308110371707E-05,2.71895866843253,495.895981623589,1.60975270582487,0.0282086654332326,2.91736252524849E-05,548.876002639014,0.00161950825734481,0.000155431395754109,144.758737614341,3.51386846169873E-07,2.20250311389191,6570740.2859614,53.2405068510268,0.29191351206435,89.9260719305102,5131.71167054931,4961972.89029106,0.263736685368527,89384.3776083443,931335.248660752,411964019.690022,65.7246460635175
L-proline,sucrose,1,1,65,10.6309167497488,-0.948438136029319,-5.94948530592923,-0.445643464096386,3.53437852450968,10.3707381083085,-6.06107916963755,6.39307528678266,8.69170527886019,-4.75877317015166,14.7246649437285,-0.75076751085746,2.41574738452725E-05,2.58167428473373,383.555874314184,1.56149463837315,0.0291768840743805,3.13361520831342E-05,428.837976158512,0.00167310301010702,0.000167973340465233,116.602786334323,4.02864748203468E-07,2.11862546080391,4826778.9538409,45.1655683382807,0.304004694342942,74.6738307445019,3996.40983036668,3721030.77700729,0.271904058914837,69692.5327549706,694174.361308587,289434076.459409,55.0369985122707
L-proline,sucrose,1,1,70,10.5398422512724,-0.89912325393749,-5.70465488508441,-0.416898792002148,3.500099653426,10.2993309318833,-5.82598996723951,6.3598659875333,8.61508459207941,-4.55258104433218,14.5882963044167,-0.713598451060477,2.64609035716407E-05,2.45744760886605,300.261837326662,1.51724894743598,0.0301943742995415,3.36556055470176E-05,338.99656250965,0.00172959848408587,0.000181349474114045,94.8769742380197,4.61725026211086E-07,2.04132366138245,3585553.07762443,38.6079336526727,0.31598079557077,62.5322392863438,3142.20699845601,2819054.14256994,0.279875918315009,54854.9129240039,523172.039519423,205483716.177526,46.4781631805346
L-proline,sucrose,1,1,75,10.4497855837961,-0.852185736300769,-5.47119626424681,-0.38975586646327,3.46534035618098,10.2279908903428,-5.601939057566,6.32605581729861,8.53940096932006,-4.35593030180547,14.4522756333181,-0.678012638466307,2.89544809425666E-05,2.34476629582025,237.744427876065,1.47662025734907,0.0312623632768007,3.61443147395565E-05,270.951288520388,0.00178907631528146,0.00019560739989208,77.939298690844,5.29000937267167E-07,1.96995881899176,2691787.11389932,33.23968739647,0.327828077348141,52.7822223099973,2493.07123715377,2156336.32156116,0.287650592534383,43563.9877545317,398447.598270028,147333006.806152,39.5639228289726
L-proline,sucrose,1,1,80,10.3606846335113,-0.807512045466021,-5.24847620504182,-0.364128044620364,3.43014670577119,10.1566839848489,-5.38830443580733,6.29168773208812,8.46460806508879,-4.16829590563577,14.3166039474515,-0.643939077199005,3.16527782279858E-05,2.24232224522571,190.276105669997,1.43925849166709,0.0323821897702928,3.8815768671061E-05,218.832027062547,0.00185163224907782,0.000210798456150359,64.6052647816534,6.05867847887402E-07,1.90396599644364,2041061.42962619,28.8117664261723,0.3395343022928,44.8878816110518,1995.08634962426,1664407.71350278,0.295227648570782,34890.980546396,306478.832727179,106632601.49375,33.9319425359107
L-proline,sucrose,1,1,85,10.2724790928749,-0.764995959106189,-5.03590673296911,-0.339934348511104,3.39456353293627,10.0853788907828,-5.18450758458477,6.25679963398559,8.39066015613683,-3.98918999575761,14.1813076241882,-0.611312277148462,3.45715629849909E-05,2.1489856908147,153.839020302092,1.40485535669013,0.0335551967146052,4.16845962960223E-05,178.48553911646,0.0019173722809924,0.000226977388372807,54.0111224017257,6.93643550632823E-07,1.84284814022004,1562299.11922624,25.1333094643593,0.351088574899038,38.4460379814311,1609.62019865665,1295709.37950716,0.302607834052506,28169.3455867477,237958.163096904,77865817.900924,29.3085041696799
L-proline,sucrose,1,1,90,10.1851099981951,-0.72453716048665,-4.83294025801433,-0.317098471482061,3.35863373262525,10.0140466405991,-4.99000904871074,6.22142461269121,8.31751173595351,-3.81815780755638,14.046344611567,-0.58007102777823,3.77279258801785E-05,2.06377568194864,125.579654947871,1.37313778018056,0.0347827490304784,4.47666712554316E-05,146.937753086904,0.00198641333093228,0.000244202749789084,45.5202739282717,7.93871195169678E-07,1.78616529359698,1206540.58939898,22.0567934424399,0.362481278891614,33.1505509390952,1308.70259531196,1016834.01181518,0.309792908711143,22915.8117393966,186403.609163235,57339621.59761,25.4849168167426
L-proline,sucrose,1,1,95,10.0985201824601,-0.686040684591454,-4.63906612213028,-0.295548387666435,3.3223984084122,9.94266097039317,-4.80430525013418,6.18559164767416,8.2451179196028,-3.65477488364352,13.9117442390442,-0.550157887793934,4.11403904730867E-05,1.98583739092878,103.447694946442,1.34386311461131,0.0360662263972662,4.80791969430133E-05,122.034677986515,0.00205888305883809,0.000262537161166708,38.6588174034046,9.08251750018623E-07,1.7335266989676,939680.371499988,19.4672623146268,0.373704000107681,28.7669309344695,1071.88417711299,804065.372581525,0.316785507539721,18776.5969696313,147250.839582503,42563988.8969242,22.3006760879009
L-proline,sucrose,1,1,100,10.0126546697164,-0.649416439352797,-4.45380748665023,-0.275216010846762,3.2858969953991,9.87119864698111,-4.62692560779729,6.14932623857739,8.17343480212339,-3.49864455949848,13.7775138726585,-0.521518743359623,4.48290285480356E-05,1.91442332086657,85.9535889018231,1.31681509049081,0.0374070161186975,5.16407924221238E-05,102.199379650712,0.00213491971211076,0.000282047573154904,33.0705963403099,1.03872778980774E-06,1.68458415887183,737704.951711674,17.2744428987316,0.384749453313501,25.1140775793992,884.074694313292,640396.76366666,0.323589012510014,15490.3231970319,117251.837944895,31837596.5915295,19.6313114819133
L-proline,sucrose,2,1,0,11.9973390725588,-4.27650693713501,-13.5848202067643,-2.52445781359877,5.11121247480093,11.2326628484455,-12.9068163448434,6.14157374595808,9.8033533594819,-11.8259099091501,16.5467098530355,-3.60161540371311,6.16058342804499E-06,71.9885398167159,793985.284565151,12.4841247056738,0.00602876876017387,1.32347733372092E-05,403050.17820121,0.0021515349830882,5.52659617143935E-05,136750.025827412,6.51411193794734E-08,36.6574031452947,22197577132.8542,1899.60827342213,0.172232443706191,10953.913794634,22682911.0996568,10332630740.486,0.339287843607264,63559285.3020347,2474398736.31651,2099288853646.92,3730.48863514395
L-proline,sucrose,2,1,5,11.9208400246804,-4.06224737428371,-12.9694008361104,-2.3825553395474,5.07528200744127,11.1969253836835,-12.3434801314595,6.17805346042818,9.73977596831662,-11.2810971988852,16.4436930784217,-3.42376911698216,6.65035697237805E-06,58.1047475697021,429080.933421219,10.8325483663049,0.00624932383528202,1.37163036712135E-05,229459.112015929,0.00207446194937866,5.88937274245416E-05,79308.2310742453,7.22095824874398E-08,30.6848521336709,11925409628.9339,1364.91826212837,0.184832801685901,7321.29028114357,12690689.9313638,5782041064.07255,0.345631212364928,38230747.5429952,1346632902.04988,1098306185166.49,2584.60528761093
L-proline,sucrose,2,1,10,11.8445655913416,-3.85910625982334,-12.3871696158114,-2.24858711590815,5.03830506850758,11.1598318142681,-11.8104382974682,6.20968730393487,9.67625579851812,-10.7651578718178,16.3394817587053,-3.25513965935379,7.17745574086896E-06,47.4229486286748,239706.279116973,9.47434023077509,0.00648473018231264,1.42346444563637E-05,134650.565427303,0.00200986584295967,6.27560356752555E-05,47342.2244996792,8.01407191021033E-08,25.9232347034048,6595961885.22753,998.297783429122,0.197500977755268,4996.888790831,7300569.67193593,3325845239.39511,0.351593209797838,23554917.6904089,754385199.611105,590738703496.82,1826.24680296789
L-proline,sucrose,2,1,15,11.7686024226793,-3.66637085748951,-11.8358498637201,-2.1220318263379,5.00035812407469,11.121513720741,-11.3056393927882,6.23687565191362,9.61288701434547,-10.2761390442796,16.2342050029595,-3.09510930865727,7.74392089785003E-06,39.1097132747718,138116.092946555,8.34808212070627,0.00673553441008,1.47906738551534E-05,81278.710094675,0.0019559570769427,6.68615152404007E-05,29031.5672924898,8.90377853373678E-08,22.0896529958911,3748949359.81976,742.310921292716,0.210196847254605,3477.63317043576,4310209.92915468,1962829251.51341,0.357185384200528,14842640.278113,434204447.62741,326058955560.137,1314.26090296167
L-proline,sucrose,2,1,20,11.6930171108278,-3.4833901024301,-11.3133589502458,-2.00241237044937,4.9615120390704,11.0820795520189,-10.8272057500614,6.25997936462163,9.54974595378268,-9.81225416592448,16.1279730021988,-2.94311454650679,8.35193665864019E-06,32.569950595971,81908.5737738851,7.40690275723308,0.00700233202436138,1.53855845975887E-05,50372.7558846632,0.00191128523631974,7.12193537762942E-05,18256.0929930626,9.9017126957999E-08,18.97485243627,2185851466.45914,560.519517500309,0.22288378556633,2464.7404713441,2607144.72400751,1186571291.93023,0.362419976283666,9551736.52061242,256336122.487245,184373083262.721,962.120419875648
L-proline,sucrose,2,1,25,11.6178619637641,-3.30957216906888,-10.8177931531355,-1.8892940647047,4.92183488661768,11.0416204190181,-10.3734192115399,6.27932543594978,9.48689593875394,-9.37187027285262,16.0208840677577,-2.79864433712482,9.0038169609467E-06,27.3734117740934,49900.8418897554,6.61469748403393,0.0072857500491546,1.60208362226649E-05,31997.6970351308,0.00187466474924378,7.58391476590188E-05,11753.0760036031,1.10209353343099E-07,16.4223684783132,1305343728.61877,429.361020124147,0.235528611512585,1776.81232315942,1613159.37608467,733611893.926977,0.367310059555199,6269428.17820847,154973735.417574,106643180883.332,715.674844290807
L-proline,sucrose,2,1,30,11.5431764611362,-3.14437779087834,-10.3474096578898,-1.78227988838907,4.88139218692374,11.00021222979,-9.94270482472498,6.29521013984842,9.42438840240841,-8.9534923112595,15.9130261263711,-2.66123449969614,9.70201986006304E-06,23.205232473152,31176.1811602475,5.94339125248136,0.00758644492278072,1.66981565679025E-05,20799.9284280629,0.00184512151872973,8.07309608662019E-05,7734.85727704857,1.22761041110341E-07,14.3139487614072,797241954.625137,333.323843490801,0.248101498938915,1301.42151988047,1019562.83289188,463216238.606641,0.371869417906882,4192058.46256328,95810296.2488926,63007426518.1269,540.372010964791
L-proline,sucrose,2,1,35,11.4689838890394,-2.98730983810372,-9.90060596928314,-1.68100311491557,4.84024432691055,10.9579137018683,-9.53361258212876,6.30789922117892,9.36225988750496,-8.55574489264896,15.8044721316104,-2.5304587019404,1.04492130455047E-05,19.8322586778173,19942.4512904605,5.37094094076706,0.00790512238149456,1.74196147552401E-05,13816.4139653694,0.00182185653948323,8.5905741874092E-05,5196.52230145371,1.36837447304622E-07,12.5592657751696,497312312.307508,262.023725379606,0.260575905427408,967.525496698454,657361.398176259,298314421.671726,0.376112232485121,2852322.44627104,60490977.5305822,37975878707.2769,413.760039358951
L-proline,sucrose,2,1,40,11.3953008679421,-2.83791620639103,-9.47591389389913,-1.58512933964097,4.7984515449989,10.9147749918114,-9.14481146976918,6.31763503835844,9.30054022733927,-8.17736777458525,15.6952915657723,-2.40593115908344,1.12482177066276E-05,17.0801369485117,13041.7873642609,4.87992250512179,0.00824250031337566,1.81875185734688E-05,9365.71977371288,0.00180420534113144,9.13748549473338E-05,3559.47298364462,1.52623525457812E-07,11.0887508674816,316447732.119137,208.398386639094,0.272928309918534,729.411784697138,431843.839650018,195709654.907901,0.380053329551363,1972875.76003539,38954622.5347904,23321915628.4561,320.998553054609
L-proline,sucrose,2,1,45,11.3221303781217,-2.69577731951191,-9.07197883252685,-1.49434767932962,4.75606925796107,10.8708325286198,-8.77507144009665,6.3246343464132,9.23924648302324,-7.81719729383492,15.5855309761105,-2.28729566168431,1.21021143843171E-05,14.8170318459947,8707.83812128598,4.45642858400542,0.00859934485770526,1.90045424963037E-05,6470.90620378963,0.0017916212435176,9.71507674023046E-05,2482.93670498208,1.70329510977041E-07,9.84826858621817,205165529.438366,167.573150330595,0.285138133070324,557.158419164081,288735.566030626,130649643.655721,0.383707726056665,1385860.27262503,25557561.4210042,14577254938.0287,252.119109389111
L-proline,sucrose,2,1,50,11.2494677253334,-2.56050670212483,-8.68755316213635,-1.40837119098312,4.7131509851901,10.8261145324171,-8.42325725667748,6.32909313997019,9.17838808956594,-7.47416107347118,15.4752622203228,-2.17422610424475,1.3014222952007E-05,12.9423735825602,5928.65801582863,4.08928930535091,0.0089764483176205,1.98736756736333E-05,4551.70540805918,0.00178365055728795,0.000103246823723387,1761.922944095,1.90186204630964E-07,8.79537578368354,135384413.69819,136.135997995699,0.29718748144874,430.86287433601,196282.859517655,88656118.4266764,0.387090724495342,987818.458551663,17065153.9733119,9264199511.80908,200.323782340667
L-proline,sucrose,2,1,55,11.1773005199151,-2.43174630869394,-8.32148500916858,-1.32693360053162,4.66974778744119,10.7806414880078,-8.08831860817556,6.33118801899936,9.11796683701954,-7.1472682736066,15.3645198259581,-2.06642233400257,1.39881429419761E-05,11.3787355246073,4111.26073722303,3.76946695618765,0.0093746336292009,2.07982546048174E-05,3256.20800335265,0.00177991793619999,0.000109677442916362,1270.63019588086,2.12458358888057E-07,7.89652140487099,90836231.8823539,111.667082263493,0.309060961368047,337.084847977005,135539.184371216,61093116.7073294,0.390217760834871,713870.100434838,11585155.179537,5980608164.96444,160.91011861211
L-proline,sucrose,2,1,60,11.1056098013073,-2.30916344438821,-7.97270927241538,-1.24978715570355,4.62590840086701,10.7344275071685,-7.76928218814781,6.33107806813583,9.05797784876333,-6.83560189966371,15.2533434438366,-1.96360737214371,1.50277840333409E-05,10.0660003627186,2900.70552948719,3.48960013692605,0.00979475343081239,2.17819806171267E-05,2366.77178162901,0.00178011365047337,0.00011645823480493,930.388182561537,2.37441764929127E-07,7.12498322769136,61911202.6428755,92.4287849230969,0.320745478334031,266.617419204111,94988.4230505198,42713663.1381443,0.393104307641004,522656.619319855,7989028.7202099,3918384715.67647,130.581104941492
L-proline,sucrose,2,1,65,11.0343711042568,-2.19244806472811,-7.64023959131789,-1.17670074587652,4.58167936320613,10.6874815824757,-7.46524463872786,6.32890659164156,8.99841051227653,-6.53831193687913,15.141768242795,-1.86552494275751,1.61373982942872E-05,8.95711389108443,2080.24216483083,3.24365488797678,0.0102376890535305,2.28289387709033E-05,1746.28270434986,0.00178398332535597,0.000123606118433522,691.118940395329,2.65468872870933E-07,6.45932577244782,42827160.1030009,77.1586639177651,0.332230041328642,213.067963227868,67507.3189644292,30273809.366741,0.395765782180517,387402.130150194,5591300.40773045,2603389741.78469,106.995523177247
L-proline,sucrose,2,1,70,10.9635568560386,-2.08131143288271,-7.32316221531934,-1.10745898146187,4.53710593596163,10.6398099104367,-7.17536717174814,6.32480355034255,8.9392505634529,-6.25461019483844,15.0298273764968,-1.7719381660105,1.73215900280462E-05,8.01497312431691,1514.98711857921,3.02665782129705,0.0107043408168748,2.39435900098509E-05,1306.83984758085,0.00179131811980886,0.000131139283935053,520.406478083646,2.9691279033557E-07,5.88224308384128,30043805.2881421,64.9292854775478,0.343505546483916,171.940968821058,48616.3965615942,21734688.8194101,0.398217485522034,290515.945955583,3968349.24263716,1752725025.74067,88.4707535316281
L-proline,sucrose,2,1,75,10.8931318828083,-1.97548002177624,-7.02062537351558,-1.04185789832162,4.4922290762156,10.5914123348939,-6.89886634350319,6.31888376942212,8.88047620251857,-5.98376096058959,14.9175459353008,-1.68262411459341,1.85854436553896E-05,7.21007981859816,1119.48649608669,2.83447829784551,0.0111956599951076,2.5130901467336E-05,991.150454310525,0.00180195377996648,0.000139077920533951,396.930404022218,3.32194254473418E-07,5.37965429456564,21357058.318439,55.0521511562673,0.354564709274957,140.036494307939,35453.9530671415,15794515.1525157,0.40047442070572,220277.794267066,2854014.5157356,1194874380.50793,73.7836266585355
L-proline,sucrose,2,1,80,10.8230637556627,-1.87470069508656,-6.73184074707398,-0.979708652892686,4.44709100772326,10.5422912853346,-6.63501527839884,6.31125398055597,8.82206706221187,-5.72508277869384,14.8049532567285,-1.59737815985577,1.99343984000466E-05,6.51886769917725,838.689661478947,2.66368007338349,0.0117125892928603,2.63961792059158E-05,761.290697036825,0.00181575488967975,0.00014744327060798,306.458632438728,3.71783828884863E-07,4.94006337396684,15373357.4642519,47.0110219413421,0.365401705200846,115.050840940314,26164.8918762599,11609961.8072772,0.402551395454533,168777.533895435,2078485.04156921,824292528.693157,62.0353645772449
L-proline,sucrose,2,1,85,10.7533140847921,-1.77873218235772,-6.45607105089636,-0.920831493908718,4.40172982534695,10.4924445499816,-6.38313292927431,6.30200832552326,8.76399667498582,-5.47793739368097,14.692094837696,-1.51600642562789,2.13744540541898E-05,5.92234320570575,636.555144228766,2.51137771729046,0.0122561206074399,2.77452875563532E-05,591.778807612054,0.00183262058004844,0.000156258843119286,239.35250788473,4.1620211650344E-07,4.55400208567028,11198064.160044,40.4151700722328,0.376012212068011,95.3072515682622,19529.2226268917,8626780.58025471,0.404462790498642,130606.689944737,1531769.35849968,575087195.364496,52.5587172298146
L-proline,sucrose,2,1,90,10.6838447538982,-1.68734769555224,-6.19262951593379,-0.865057630042733,4.35618275230211,10.4418706527803,-6.14258361913793,6.2912327978697,8.70623788213898,-5.24172962003622,14.5789467541849,-1.43832791126605,2.29121148647381E-05,5.40512563777229,489.130593373579,2.37514296162337,0.012827259138319,2.91845630024993E-05,465.254058679846,0.00185247481158857,0.000165549902628823,188.996712369167,4.66062191213905E-07,4.21364433606536,8248767.67094224,34.9662015344127,0.38639315334099,79.5727732700311,14733.9903506413,6475913.73401692,0.40622259783277,102023.904015782,1141629.86125648,405518224.674923,44.8535038307598
L-proline,sucrose,2,1,95,10.6146172047169,-1.60033270918237,-5.94087462716719,-0.812227662219059,4.31048541903814,10.3905682830666,-5.91277249260354,6.27900543525797,8.64876222575026,-5.01590281347522,14.4655540420259,-1.36417242798063,2.45544562050032E-05,4.95468061793267,380.267376311578,2.25292114811233,0.013427030275951,3.07208714348724E-05,369.729808878234,0.00187526473925393,0.00017534374987073,150.792212572607,5.2202307658382E-07,3.91248384968074,6141134.27369983,30.4342952049903,0.396542595989231,66.9318643037958,11230.4962060515,4908461.43125475,0.407844347281904,80411.1597771518,859980.539276571,288861200.465329,38.5412996873869
L-proline,sucrose,2,1,100,10.5455930459304,-1.51748391573263,-5.70020634079068,-0.762190843988132,4.26467193920088,10.3385368683202,-5.69314224525083,6.26539725531671,8.59154049130768,-4.79993567716434,14.3519376302897,-1.29337956492127,2.63091690639107E-05,4.56073555177866,298.929075865688,2.14296598549536,0.0140564777560478,3.23616373750278E-05,296.824853279135,0.00190095810272421,0.000185669844452649,121.502601875482,5.84834093793523E-07,3.64508456301497,4618260.712846,26.6410100949827,0.406459631013192,56.6983343169565,8643.8867534369,3754525.78209905,0.409341066063699,63916.5069978974,654401.376990807,207755674.925441,33.3332738308225
