y_exp,y_pred,order
1.386377453804016113e+00,1.420753955841064453e+00,3.000000000000000000e+00
9.916555285453796387e-01,9.835436344146728516e-01,4.000000000000000000e+00
4.458946704864501953e+00,4.566627025604248047e+00,4.000000000000000000e+00
1.595552682876586914e+00,1.736128091812133789e+00,3.000000000000000000e+00
1.735203933715820312e+01,1.740130043029785156e+01,4.000000000000000000e+00
-1.571029567718505859e+01,-1.568422317504882812e+01,4.000000000000000000e+00
4.151925086975097656e+00,4.165818691253662109e+00,3.000000000000000000e+00
-1.601911163330078125e+01,-1.608395576477050781e+01,4.000000000000000000e+00
9.401896476745605469e+00,9.453037261962890625e+00,4.000000000000000000e+00
-3.608397722244262695e+00,-3.545215606689453125e+00,3.000000000000000000e+00
1.561528563499450684e+00,1.652329921722412109e+00,4.000000000000000000e+00
1.239983797073364258e+00,1.194614052772521973e+00,3.000000000000000000e+00
-6.747732639312744141e+00,-6.750944137573242188e+00,3.000000000000000000e+00
-3.543035888671875000e+01,-3.542786026000976562e+01,4.000000000000000000e+00
-6.411283969879150391e+00,-6.324710369110107422e+00,3.000000000000000000e+00
-1.503040122985839844e+01,-1.501377582550048828e+01,4.000000000000000000e+00
-6.261564254760742188e+00,-6.311353683471679688e+00,4.000000000000000000e+00
2.171324014663696289e+00,2.201592922210693359e+00,3.000000000000000000e+00
6.454827785491943359e+00,6.441806316375732422e+00,3.000000000000000000e+00
-1.586225414276123047e+01,-1.595863342285156250e+01,4.000000000000000000e+00
3.184693157672882080e-01,3.646740317344665527e-01,3.000000000000000000e+00
-1.673005223274230957e+00,-1.655143141746520996e+00,4.000000000000000000e+00
-1.438682365417480469e+01,-1.438709735870361328e+01,3.000000000000000000e+00
-2.079710388183593750e+01,-2.077704238891601562e+01,4.000000000000000000e+00
7.209213733673095703e+00,7.303306579589843750e+00,3.000000000000000000e+00
8.705578804016113281e+00,8.693534851074218750e+00,3.000000000000000000e+00
-1.764885783195495605e+00,-1.835709214210510254e+00,4.000000000000000000e+00
-1.436582393944263458e-02,1.055310964584350586e-01,3.000000000000000000e+00
-4.508306026458740234e+00,-4.764532089233398438e+00,3.000000000000000000e+00
1.279374313354492188e+01,1.278863143920898438e+01,4.000000000000000000e+00
-9.443047523498535156e+00,-9.420710563659667969e+00,4.000000000000000000e+00
-1.245351123809814453e+01,-1.238696575164794922e+01,3.000000000000000000e+00
2.147211074829101562e+00,2.154266834259033203e+00,4.000000000000000000e+00
1.325486946105957031e+01,1.319373226165771484e+01,4.000000000000000000e+00
3.636301755905151367e+00,3.654332160949707031e+00,4.000000000000000000e+00
-6.112846374511718750e+00,-6.122535228729248047e+00,3.000000000000000000e+00
-5.299645423889160156e+00,-5.218770980834960938e+00,4.000000000000000000e+00
3.186007022857666016e+00,3.250034332275390625e+00,3.000000000000000000e+00
8.950008153915405273e-01,8.162269592285156250e-01,3.000000000000000000e+00
1.944193005561828613e+00,1.861709475517272949e+00,4.000000000000000000e+00
4.622786521911621094e+00,4.575874805450439453e+00,3.000000000000000000e+00
-1.438498377799987793e+00,-1.436297416687011719e+00,3.000000000000000000e+00
2.420627355575561523e+00,2.505209922790527344e+00,3.000000000000000000e+00
-9.582645416259765625e+00,-9.639793395996093750e+00,3.000000000000000000e+00
-3.725986927747726440e-02,5.046504735946655273e-02,3.000000000000000000e+00
-1.089305520057678223e+00,-1.212681889533996582e+00,4.000000000000000000e+00
-1.187622261047363281e+01,-1.186990070343017578e+01,4.000000000000000000e+00
1.190846633911132812e+01,1.189062881469726562e+01,4.000000000000000000e+00
8.915341459214687347e-03,-2.960747480392456055e-02,3.000000000000000000e+00
6.446458697319030762e-01,6.075992584228515625e-01,3.000000000000000000e+00
1.051391220092773438e+01,1.049703788757324219e+01,3.000000000000000000e+00
-2.027017831802368164e+00,-2.015550374984741211e+00,3.000000000000000000e+00
-1.832476997375488281e+01,-1.826041030883789062e+01,3.000000000000000000e+00
2.574404954910278320e+00,2.468240737915039062e+00,4.000000000000000000e+00
2.235793590545654297e+00,2.262716770172119141e+00,3.000000000000000000e+00
1.383150696754455566e+00,1.453352570533752441e+00,3.000000000000000000e+00
3.906988620758056641e+00,3.861483573913574219e+00,4.000000000000000000e+00
7.455748319625854492e-01,7.961502671241760254e-01,3.000000000000000000e+00
