y_exp,y_pred,order
-1.820893406867980957e+00,-2.065474987030029297e+00,3.000000000000000000e+00
6.285459041595458984e+00,6.404579162597656250e+00,3.000000000000000000e+00
1.628873586654663086e+00,1.216342568397521973e+00,4.000000000000000000e+00
-1.043168640136718750e+01,-1.087589740753173828e+01,4.000000000000000000e+00
3.494138270616531372e-02,-5.990111827850341797e-02,3.000000000000000000e+00
1.580016851425170898e+00,1.479919195175170898e+00,3.000000000000000000e+00
1.444964504241943359e+01,1.483680534362792969e+01,4.000000000000000000e+00
-8.940261840820312500e+00,-8.797521591186523438e+00,3.000000000000000000e+00
-3.920724391937255859e+00,-4.520369052886962891e+00,3.000000000000000000e+00
-4.023578166961669922e+00,-3.909275293350219727e+00,4.000000000000000000e+00
-1.894534111022949219e+01,-1.876626968383789062e+01,4.000000000000000000e+00
2.855656862258911133e+00,2.815288782119750977e+00,3.000000000000000000e+00
9.005595445632934570e-01,8.444925546646118164e-01,3.000000000000000000e+00
-8.749356269836425781e+00,-8.662837982177734375e+00,4.000000000000000000e+00
-5.180401802062988281e+00,-5.251186847686767578e+00,3.000000000000000000e+00
-4.269304752349853516e+00,-3.928077220916748047e+00,4.000000000000000000e+00
4.735428810119628906e+00,4.549251556396484375e+00,3.000000000000000000e+00
4.900849819183349609e+00,4.571575164794921875e+00,3.000000000000000000e+00
3.613536357879638672e-01,7.362833619117736816e-01,3.000000000000000000e+00
-4.298124790191650391e+00,-3.904953479766845703e+00,4.000000000000000000e+00
2.216896057128906250e+00,2.054468393325805664e+00,3.000000000000000000e+00
1.687101423740386963e-01,-1.085704863071441650e-01,3.000000000000000000e+00
4.037486553192138672e+00,4.342069149017333984e+00,3.000000000000000000e+00
-5.301069736480712891e+00,-5.144733428955078125e+00,3.000000000000000000e+00
-4.851565361022949219e+00,-4.972671985626220703e+00,4.000000000000000000e+00
1.257022857666015625e+00,1.562947511672973633e+00,3.000000000000000000e+00
2.913076877593994141e+00,2.810396194458007812e+00,3.000000000000000000e+00
1.386377453804016113e+00,1.118361473083496094e+00,3.000000000000000000e+00
9.916555285453796387e-01,8.932021856307983398e-01,4.000000000000000000e+00
4.458946704864501953e+00,4.239519119262695312e+00,4.000000000000000000e+00
1.595552682876586914e+00,1.469792485237121582e+00,3.000000000000000000e+00
1.735203933715820312e+01,1.744519424438476562e+01,4.000000000000000000e+00
-1.571029567718505859e+01,-1.638394546508789062e+01,4.000000000000000000e+00
4.151925086975097656e+00,3.821972370147705078e+00,3.000000000000000000e+00
-1.601911163330078125e+01,-1.401111984252929688e+01,4.000000000000000000e+00
9.401896476745605469e+00,9.584465026855468750e+00,4.000000000000000000e+00
-3.608397722244262695e+00,-3.387979030609130859e+00,3.000000000000000000e+00
1.561528563499450684e+00,1.144384145736694336e+00,4.000000000000000000e+00
1.239983797073364258e+00,1.290109872817993164e+00,3.000000000000000000e+00
-6.747732639312744141e+00,-6.610223770141601562e+00,3.000000000000000000e+00
-3.543035888671875000e+01,-3.608633422851562500e+01,4.000000000000000000e+00
-6.411283969879150391e+00,-6.581516742706298828e+00,3.000000000000000000e+00
-1.503040122985839844e+01,-1.465928936004638672e+01,4.000000000000000000e+00
-6.261564254760742188e+00,-6.373371601104736328e+00,4.000000000000000000e+00
2.171324014663696289e+00,2.366884469985961914e+00,3.000000000000000000e+00
6.454827785491943359e+00,6.326619148254394531e+00,3.000000000000000000e+00
-1.586225414276123047e+01,-1.586256217956542969e+01,4.000000000000000000e+00
3.184693157672882080e-01,2.496305406093597412e-01,3.000000000000000000e+00
-1.673005223274230957e+00,-1.524164319038391113e+00,4.000000000000000000e+00
-1.438682365417480469e+01,-1.457975673675537109e+01,3.000000000000000000e+00
-2.079710388183593750e+01,-2.103314590454101562e+01,4.000000000000000000e+00
7.209213733673095703e+00,7.446456909179687500e+00,3.000000000000000000e+00
8.705578804016113281e+00,8.750382423400878906e+00,3.000000000000000000e+00
-1.764885783195495605e+00,-1.757108569145202637e+00,4.000000000000000000e+00
-1.436582393944263458e-02,-4.242902994155883789e-02,3.000000000000000000e+00
-4.508306026458740234e+00,-4.385447025299072266e+00,3.000000000000000000e+00
1.279374313354492188e+01,1.271200942993164062e+01,4.000000000000000000e+00
-9.443047523498535156e+00,-9.446611404418945312e+00,4.000000000000000000e+00
-1.245351123809814453e+01,-1.315718173980712891e+01,3.000000000000000000e+00
2.147211074829101562e+00,2.158321380615234375e+00,4.000000000000000000e+00
1.325486946105957031e+01,1.382185649871826172e+01,4.000000000000000000e+00
3.636301755905151367e+00,3.385315179824829102e+00,4.000000000000000000e+00
-6.112846374511718750e+00,-6.377681732177734375e+00,3.000000000000000000e+00
-5.299645423889160156e+00,-5.576631546020507812e+00,4.000000000000000000e+00
3.186007022857666016e+00,3.208531141281127930e+00,3.000000000000000000e+00
8.950008153915405273e-01,8.497003316879272461e-01,3.000000000000000000e+00
1.944193005561828613e+00,1.447007656097412109e+00,4.000000000000000000e+00
4.622786521911621094e+00,4.693857669830322266e+00,3.000000000000000000e+00
